text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",pin_upgal,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",aalayahhh,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KrotoaSeKind,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CecilyDeleon10,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_ladykinsha,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",giianellla,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",KiddRuth,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MrRLWalton,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Finding43VA,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",timeismusiiic,18293,TRUE,FALSE,NA,NA
"@Johan2169 They are all in the same corner, even there's a chicken, I already tried to move them, but they simply comeback",FALSE,0,Johan2169,2019-08-06 21:44,FALSE,1.16E+18,1.16E+18,8.85E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BMO_guy,0,FALSE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",realamari_,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:44,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",M4VR1K,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:43,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",wilddaaze,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:43,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KirstFynn,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:43,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",speedyzalez,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:43,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Rosalalalina_,18293,TRUE,FALSE,NA,NA
RT @Dreamville: BMO <U+0001F476><U+0001F3FE><U+0001F60D> video out now!  @AriLennox #SheaButterBaby available everywhere #Dreamville <U+0001F3A5> @bychild link https://t.co/zFJ57TrGK1…,FALSE,0,NA,2019-08-06 21:43,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",wadetaughtyou,380,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:43,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",luvahMore,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:43,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jaax_sonn,18293,TRUE,FALSE,NA,NA
[FRESH] Ari Lennox - BMO https://t.co/T0bfu7gTrN (via /r/popheads),FALSE,0,NA,2019-08-06 21:43,FALSE,NA,1.16E+18,NA,"<a href=\https://twitter.com/IndieHeadsFresh\"" rel=\""nofollow\"">/r/indieheads Bot</a>""",freshmusicheads,0,FALSE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:43,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Fortheloveofche,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:42,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Moonflower_lar_,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:42,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_candymm,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:42,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MissToriT,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:42,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Slicksmilez,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:42,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",hooliyah,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:42,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AllEyesOn_Cee,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:42,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",taytheinfamous_,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:42,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jpcurl,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:42,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kaitlynphann,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:41,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Ambs___x,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:41,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Geeshotya,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:41,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",___ValG___,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:41,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",kelsey_Ashcroft,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:41,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BALLSOHARD_Josh,18293,TRUE,FALSE,NA,NA
"Can somebody please tell me, what the fuck is wrong with my horses ;-; https://t.co/PB2nzmDZrD",FALSE,2,NA,2019-08-06 21:41,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BMO_guy,0,FALSE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:41,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",PRETGYAL,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:41,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",HippieJean_,18293,TRUE,FALSE,NA,NA
"RT @DopeDigest: What’s your favorite look from @AriLennox new video for BMO?? <U+0001F9D0> I’m looooving the Bantu knots! <U+0001F60D> 
.
.
Check it out: https:/…",FALSE,0,NA,2019-08-06 21:41,FALSE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",lookingforkeona,1,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:41,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Hellovello,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:40,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SannaMannan,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:40,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LeahhPeahh_,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:40,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RenardsMom_86,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:40,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",cord_2016,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:40,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Ash_Simers,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:40,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kayla_dupree,18293,TRUE,FALSE,NA,NA
"RT @2DopeBoyz: Watch: @AriLennox - \BMO\"" https://t.co/BleYhhD8M0 https://t.co/OEmGdWssP7""",FALSE,0,NA,2019-08-06 21:40,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",htxdfrank,6,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:40,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jalennoroses,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:40,FALSE,NA,1.16E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",freeschmokefs,18293,TRUE,FALSE,NA,NA
Scan results - Expansion Breakdown today: $IFF $FRPT $ENR $COHU $LPX $TPC $INGN $RBC $XEC $AES $UGI $AEIS $CARG… https://t.co/o3b8SAfRcz,FALSE,0,NA,2019-08-06 21:40,TRUE,NA,1.16E+18,NA,"<a href=\http://swingtradebot.com/\"" rel=\""nofollow\"">SwingTradeBotDotCom</a>""",SwingTradeBot,0,FALSE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",bxnzz,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mani2_bad,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BrittanyBellPR,18293,TRUE,FALSE,NA,NA
"RT @CFL: On a magical Thursday night at BMO for one @TorontoArgos fan.

@mcauz56 | https://t.co/H8ui1ecmPS https://t.co/KL5qCUej1m",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",905souljah,12,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AshleyySimone21,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kazemere,18293,TRUE,FALSE,NA,NA
"RT @raptorhythm: BMO as Nintendo handhelds c:
#nintendo #bmo #gameboy #ds #videogames #adventuretime #art #illustration #digitalart #cute #…",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ASnowflakeOwl,26,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_KUSHandBITCHS,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_Vayasworld,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DiamonsAndGold,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_dsimba,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",vivrantvibes,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Debb_Mychelle,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ilovekidlupe,18293,TRUE,FALSE,NA,NA
RT @papayathebee: So @AriLennox just gone serve looks nonstop? BMO music video is LIVE. https://t.co/L0aLeSnfTb https://t.co/lwYBtFgWGs,FALSE,0,NA,2019-08-06 21:39,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_jadaawadaaa,521,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:38,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",danaebaybiie,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:38,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ctrlswetnr,18293,TRUE,FALSE,NA,NA
"All Kanaan wanna do is go out for a walk, but im dancing and singing BMO in his face lmao",FALSE,0,NA,2019-08-06 21:38,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",P_Dollah,0,FALSE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:38,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kayydollazz__,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:38,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mrcongenialitea,18293,TRUE,FALSE,NA,NA
"RT @AriLennox: BMO video out now!!! <U+0001F60D> 

https://t.co/lfCs1XLaQN https://t.co/AO4jqJtGWP",FALSE,0,NA,2019-08-06 21:38,FALSE,NA,1.16E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",elletides,18293,TRUE,FALSE,NA,NA
